2.5;-52788.9
2.49779;-53886.7
2.49559;-53042
2.49338;-51111.7
2.49118;-51300.5
2.48897;-51468.3
2.48676;-51465.6
2.48456;-51475.1
2.48235;-51482.8
2.48015;-51491.9
2.47794;-51501.2
2.47573;-51511.1
2.47353;-51521.9
2.47132;-51533.6
2.46912;-51546.3
2.46691;-51559.9
2.46471;-51574.6
2.4625;-51590.3
2.46029;-51607
2.45809;-51624.4
2.45588;-51642.3
2.45368;-51660.5
2.45147;-51678.7
2.44926;-51696.6
2.44706;-51713.8
2.44485;-51730.3
2.44265;-51746.1
2.44044;-51760.9
2.43823;-51774.8
2.43603;-51788.2
2.43382;-51801.2
2.43162;-51813.8
2.42941;-51826.3
2.42721;-51838.6
2.425;-51850.9
2.42279;-51863.3
2.42059;-51875.8
2.41838;-51888.4
2.41618;-51901.2
2.41397;-51914.3
2.41176;-51927.6
2.40956;-51940.8
2.40735;-51953.9
2.40515;-51966.5
2.40294;-51978.5
2.40073;-51990
2.39853;-52001.1
2.39632;-52012
2.39412;-52022.8
2.39191;-52033.5
2.38971;-52044.1
2.3875;-52054.6
2.38529;-52065
2.38309;-52075.6
2.38088;-52086.2
2.37868;-52097.1
2.37647;-52108.1
2.37426;-52119.3
2.37206;-52130.6
2.36985;-52141.9
2.36765;-52153.2
2.36544;-52164.6
2.36323;-52176.1
2.36103;-52187.8
2.35882;-52199.8
2.35662;-52211.9
2.35441;-52224.1
2.35221;-52236.4
2.35;-52248.7
2.34779;-52260.9
2.34559;-52273.1
2.34338;-52285.4
2.34118;-52298
2.33897;-52311.1
2.33676;-52324.6
2.33456;-52338.7
2.33235;-52353.3
2.33015;-52368.1
2.32794;-52383.1
2.32573;-52398.1
2.32353;-52413
2.32132;-52427.7
2.31912;-52442.2
2.31691;-52456.4
2.31471;-52470.2
2.3125;-52483.7
2.31029;-52496.8
2.30809;-52509.6
2.30588;-52522.5
2.30368;-52535.3
2.30147;-52548.3
2.29926;-52561.5
2.29706;-52574.7
2.29485;-52587.8
2.29265;-52600.6
2.29044;-52613.2
2.28823;-52625.5
2.28603;-52637.5
2.28382;-52649.4
2.28162;-52661.2
2.27941;-52673.1
2.27721;-52684.8
2.275;-52696.4
2.27279;-52707.7
2.27059;-52718.6
2.26838;-52729.2
2.26618;-52739.7
2.26397;-52750.2
2.26176;-52760.9
2.25956;-52771.8
2.25735;-52783
2.25515;-52794.4
2.25294;-52805.9
2.25073;-52817.7
2.24853;-52829.6
2.24632;-52841.7
2.24412;-52853.9
2.24191;-52866.2
2.23971;-52878.6
2.2375;-52891
2.23529;-52903.2
2.23309;-52915.4
2.23088;-52927.3
2.22868;-52939.1
2.22647;-52950.6
2.22426;-52962
2.22206;-52973.4
2.21985;-52984.7
2.21765;-52996.1
2.21544;-53007.5
2.21323;-53018.9
2.21103;-53030.4
2.20882;-53041.8
2.20662;-53053.3
2.20441;-53064.7
2.20221;-53076
2.2;-53087.2
2.19779;-53098.4
2.19559;-53109.5
2.19338;-53120.5
2.19118;-53131.5
2.18897;-53142.4
2.18676;-53153.2
2.18456;-53163.9
2.18235;-53174.5
2.18015;-53185.1
2.17794;-53195.6
2.17573;-53206.3
2.17353;-53217
2.17132;-53227.9
2.16912;-53238.9
2.16691;-53250
2.16471;-53261.3
2.1625;-53272.6
2.16029;-53284
2.15809;-53295.4
2.15588;-53306.9
2.15368;-53318.4
2.15147;-53330
2.14926;-53341.6
2.14706;-53353.2
2.14485;-53364.7
2.14265;-53376.1
2.14044;-53387.3
2.13823;-53398.2
2.13603;-53408.9
2.13382;-53419.3
2.13162;-53429.5
2.12941;-53439.5
2.12721;-53449.4
2.125;-53459.3
2.12279;-53469.2
2.12059;-53479.2
2.11838;-53489.3
2.11618;-53499.5
2.11397;-53510
2.11176;-53520.7
2.10956;-53531.7
2.10735;-53542.8
2.10515;-53554.2
2.10294;-53565.8
2.10073;-53577.6
2.09853;-53589.6
2.09632;-53601.6
2.09412;-53613.6
2.09191;-53625.5
2.08971;-53637.1
2.0875;-53648.6
2.08529;-53659.8
2.08309;-53670.8
2.08088;-53681.6
2.07868;-53692.2
2.07647;-53702.5
2.07426;-53712.6
2.07206;-53722.4
2.06985;-53732
2.06765;-53741.4
2.06544;-53750.7
2.06323;-53760
2.06103;-53769.4
2.05882;-53778.9
2.05662;-53788.7
2.05441;-53798.9
2.05221;-53809.5
2.05;-53820.6
2.04779;-53832.2
2.04559;-53844.3
2.04338;-53856.9
2.04118;-53870.1
2.03897;-53883.7
2.03676;-53897.8
2.03456;-53912.3
2.03235;-53927.2
2.03015;-53942.3
2.02794;-53957.7
2.02573;-53973.1
2.02353;-53988.4
2.02132;-54003.5
2.01912;-54018.5
2.01691;-54033.2
2.01471;-54047.6
2.0125;-54061.7
2.01029;-54075.7
2.00809;-54089.5
2.00588;-54103.1
2.00368;-54116.6
2.00147;-54130
1.99926;-54143.3
1.99706;-54156.6
1.99485;-54169.8
1.99265;-54182.9
1.99044;-54196.1
1.98823;-54209.1
1.98603;-54222.1
1.98382;-54235
1.98162;-54247.7
1.97941;-54260.3
1.97721;-54273
1.975;-54285.6
1.97279;-54298.3
1.97059;-54311.1
1.96838;-54324
1.96618;-54337
1.96397;-54350
1.96176;-54362.9
1.95956;-54375.7
1.95735;-54388.2
1.95515;-54400.6
1.95294;-54412.6
1.95073;-54424.4
1.94853;-54435.9
1.94632;-54447.2
1.94412;-54458.3
1.94191;-54469.2
1.93971;-54479.9
1.9375;-54490.4
1.93529;-54500.6
1.93309;-54510.6
1.93088;-54520.4
1.92868;-54529.9
1.92647;-54539
1.92426;-54547.9
1.92206;-54556.4
1.91985;-54564.6
1.91765;-54572.7
1.91544;-54580.7
1.91323;-54588.8
1.91103;-54597
1.90882;-54605.3
1.90662;-54613.8
1.90441;-54622.4
1.90221;-54631
1.9;-54639.6
1.89779;-54648
1.89559;-54656.4
1.89338;-54664.6
1.89118;-54672.7
1.88897;-54680.9
1.88676;-54689.1
1.88456;-54697.4
1.88235;-54706
1.88015;-54715
1.87794;-54724.3
1.87573;-54734.1
1.87353;-54744.4
1.87132;-54755.1
1.86912;-54766.2
1.86691;-54777.8
1.86471;-54789.8
1.8625;-54802.3
1.86029;-54815.6
1.85809;-54829.7
1.85588;-54844.6
1.85368;-54860.1
1.85147;-54876.3
1.84926;-54892.9
1.84706;-54909.9
1.84485;-54927.1
1.84265;-54944.5
1.84044;-54962.1
1.83823;-54979.6
1.83603;-54997.2
1.83382;-55014.7
1.83162;-55032.2
1.82941;-55049.6
1.82721;-55067
1.825;-55084.5
1.82279;-55102.2
1.82059;-55120.1
1.81838;-55138.4
1.81618;-55157.2
1.81397;-55176.5
1.81176;-55196.3
1.80956;-55216.6
1.80735;-55237.3
1.80515;-55258.3
1.80294;-55279.7
1.80073;-55301.2
1.79853;-55323
1.79632;-55344.9
1.79412;-55366.9
1.79191;-55388.9
1.78971;-55410.8
1.7875;-55432.6
1.78529;-55454.2
1.78309;-55475.6
1.78088;-55496.7
1.77868;-55517.6
1.77647;-55538.2
1.77426;-55558.6
1.77206;-55578.9
1.76985;-55599.1
1.76765;-55619.1
1.76544;-55639.1
1.76323;-55658.9
1.76103;-55678.4
1.75882;-55697.6
1.75662;-55716.4
1.75441;-55734.7
1.75221;-55752.4
1.75;-55769.4
1.74779;-55785.9
1.74559;-55801.9
1.74338;-55817.6
1.74118;-55833
1.73897;-55848.1
1.73676;-55862.8
1.73456;-55877
1.73235;-55890.8
1.73015;-55904.3
1.72794;-55917.4
1.72573;-55930.1
1.72353;-55942.6
1.72132;-55954.9
1.71912;-55967.3
1.71691;-55979.9
1.71471;-55992.7
1.7125;-56006
1.71029;-56019.6
1.70809;-56033.7
1.70588;-56048.1
1.70368;-56062.8
1.70147;-56077.7
1.69926;-56092.8
1.69706;-56108.1
1.69485;-56123.5
1.69265;-56139
1.69044;-56154.6
1.68823;-56170.3
1.68603;-56186
1.68382;-56201.9
1.68162;-56217.9
1.67941;-56234
1.67721;-56250.4
1.675;-56267
1.67279;-56283.8
1.67059;-56300.8
1.66838;-56317.9
1.66618;-56335.1
1.66397;-56352.3
1.66176;-56369.5
1.65956;-56386.6
1.65735;-56403.7
1.65515;-56420.7
1.65294;-56437.6
1.65073;-56454.6
1.64853;-56471.5
1.64632;-56488.5
1.64412;-56505.5
1.64191;-56522.6
