1;0.0741045
1.002;0.0942507
1.004;0.0942787
1.006;0.0942732
1.008;0.0943216
1.01;0.0944118
1.012;0.0944726
1.014;0.0945061
1.016;0.0945241
1.018;0.0945316
1.02;0.0945249
1.022;0.0945006
1.024;0.0944615
1.026;0.0944151
1.028;0.0943675
1.03;0.0943197
1.032;0.0942668
1.034;0.0942032
1.036;0.0941285
1.038;0.0940485
1.04;0.0939698
1.042;0.0938949
1.044;0.0938222
1.046;0.0937496
1.048;0.0936752
1.05;0.0935986
1.052;0.0935236
1.054;0.0934557
1.056;0.0933964
1.058;0.0933414
1.06;0.0932822
1.062;0.0932105
1.064;0.0931244
1.066;0.093028
1.068;0.0929281
1.07;0.0928312
1.072;0.0927418
1.074;0.0926608
1.076;0.0925869
1.078;0.0925171
1.08;0.0924484
1.082;0.0923798
1.084;0.0923122
1.086;0.0922472
1.088;0.0921858
1.09;0.092127
1.092;0.0920674
1.094;0.092004
1.096;0.0919362
1.098;0.091866
1.1;0.0917967
1.102;0.0917307
1.104;0.0916684
1.106;0.0916087
1.108;0.0915503
1.11;0.0914922
1.112;0.0914343
1.114;0.0913773
1.116;0.0913222
1.118;0.0912699
1.12;0.0912213
1.122;0.0911762
1.124;0.0911336
1.126;0.0910918
1.128;0.0910496
1.13;0.0910064
1.132;0.0909624
1.134;0.0909181
1.136;0.0908745
1.138;0.0908325
1.14;0.0907921
1.142;0.0907529
1.144;0.0907152
1.146;0.09068
1.148;0.0906479
1.15;0.0906191
1.152;0.0905937
1.154;0.0905726
1.156;0.090555
1.158;0.0905373
1.16;0.0905141
1.162;0.0904814
1.164;0.0904389
1.166;0.0903904
1.168;0.0903413
1.17;0.0902965
1.172;0.0902604
1.174;0.0902348
1.176;0.0902188
1.178;0.090209
1.18;0.0901988
1.182;0.0901839
1.184;0.0901634
1.186;0.0901377
1.188;0.0901094
1.19;0.0900812
1.192;0.0900544
1.194;0.0900289
1.196;0.090004
1.198;0.089979
1.2;0.0899529
1.202;0.0899246
1.204;0.0898938
1.206;0.0898605
1.208;0.089826
1.21;0.0897918
1.212;0.0897592
1.214;0.0897289
1.216;0.0897013
1.218;0.0896768
1.22;0.0896553
1.222;0.0896361
1.224;0.0896173
1.226;0.0895973
1.228;0.0895762
1.23;0.0895555
1.232;0.0895372
1.234;0.0895234
1.236;0.0895161
1.238;0.0895146
1.24;0.0895152
1.242;0.0895094
1.244;0.0894919
1.246;0.0894641
1.248;0.0894286
1.25;0.0893917
1.252;0.0893596
1.254;0.0893354
1.256;0.089318
1.258;0.0893115
1.26;0.0893142
1.262;0.0893192
1.264;0.0893244
1.266;0.0893208
1.268;0.0893042
1.27;0.0892775
1.272;0.0892433
1.274;0.0892068
1.276;0.0891737
1.278;0.089148
1.28;0.08913
1.282;0.0891225
1.284;0.0891228
1.286;0.0891241
1.288;0.0891245
1.29;0.0891193
1.292;0.0891074
1.294;0.0890912
1.296;0.0890714
1.298;0.0890493
1.3;0.0890259
1.302;0.0890021
1.304;0.0889788
1.306;0.0889569
1.308;0.0889379
1.31;0.0889227
1.312;0.0889113
1.314;0.0889032
1.316;0.0888977
1.318;0.0888931
1.32;0.0888874
1.322;0.0888794
1.324;0.0888684
1.326;0.0888533
1.328;0.0888341
1.33;0.0888124
1.332;0.088791
1.334;0.088773
1.336;0.0887597
1.338;0.0887503
1.34;0.0887429
1.342;0.088736
1.344;0.0887279
1.346;0.0887162
1.348;0.0887004
1.35;0.0886817
1.352;0.0886631
1.354;0.0886474
1.356;0.0886349
1.358;0.0886239
1.36;0.0886115
1.362;0.0885948
1.364;0.0885728
1.366;0.0885468
1.368;0.0885199
1.37;0.0884958
1.372;0.0884775
1.374;0.0884675
1.376;0.0884653
1.378;0.0884668
1.38;0.0884676
1.382;0.088464
1.384;0.0884545
1.386;0.0884415
1.388;0.0884276
1.39;0.0884153
1.392;0.0884096
1.394;0.08841
1.396;0.088413
1.398;0.0884162
1.4;0.0884077
1.402;0.0883853
1.404;0.0883565
1.406;0.0883254
1.408;0.088299
1.41;0.08828
1.412;0.0882713
1.414;0.0882724
1.416;0.0882785
1.418;0.0882857
1.42;0.088291
1.422;0.088293
1.424;0.0882917
1.426;0.0882881
1.428;0.0882845
1.43;0.0882828
1.432;0.0882786
1.434;0.0882686
1.436;0.0882528
1.438;0.0882318
1.44;0.0882092
1.442;0.0881885
1.444;0.0881707
1.446;0.0881539
1.448;0.0881353
1.45;0.0881146
1.452;0.0880946
1.454;0.0880791
1.456;0.0880709
1.458;0.0880688
1.46;0.0880692
1.462;0.0880686
1.464;0.0880646
1.466;0.088057
1.468;0.0880475
1.47;0.0880376
1.472;0.0880286
1.474;0.0880208
1.476;0.0880146
1.478;0.0880105
1.48;0.0880081
1.482;0.0880065
1.484;0.0880051
1.486;0.088004
1.488;0.0879997
1.49;0.0879914
1.492;0.0879806
1.494;0.0879673
1.496;0.0879528
1.498;0.0879381
1.5;0.0879242
1.502;0.0879117
1.504;0.0879007
1.504;0.0879007
1.506;0.0878911
1.508;0.0878824
1.51;0.0878739
1.512;0.087865
1.514;0.0878553
1.516;0.0878447
1.518;0.0878332
1.52;0.0878212
1.522;0.0878086
1.524;0.0877956
1.526;0.087782
1.528;0.0877678
1.53;0.0877536
1.532;0.0877399
1.534;0.0877273
1.536;0.087716
1.538;0.0877057
1.54;0.0876955
1.542;0.0876842
1.544;0.0876709
1.546;0.087655
1.548;0.0876372
1.55;0.0876189
1.552;0.087602
1.554;0.0875883
1.556;0.0875782
1.558;0.0875722
1.56;0.0875695
1.562;0.087568
1.564;0.0875666
1.566;0.0875634
1.568;0.0875574
1.57;0.0875493
1.572;0.0875395
1.574;0.087529
1.576;0.0875188
1.578;0.0875096
1.58;0.0875015
1.582;0.0874947
1.584;0.0874891
1.586;0.0874842
1.588;0.0874798
1.59;0.0874756
1.592;0.0874719
1.594;0.0874684
1.596;0.0874647
1.598;0.0874601
1.6;0.0874543
1.602;0.0874503
1.604;0.0874505
1.606;0.0874537
1.608;0.087458
1.61;0.0874613
1.612;0.0874577
1.614;0.0874466
1.616;0.0874323
1.618;0.0874171
1.62;0.0874032
1.622;0.0873914
1.624;0.0873808
1.626;0.0873709
1.628;0.0873622
1.63;0.0873554
1.632;0.0873522
1.634;0.087352
1.636;0.087352
1.638;0.0873514
1.64;0.0873498
1.642;0.087348
1.644;0.0873464
1.646;0.0873428
1.648;0.0873365
1.65;0.0873279
1.652;0.0873174
1.654;0.0873061
1.656;0.0872956
1.658;0.0872868
1.66;0.0872797
1.662;0.0872753
1.664;0.0872738
1.666;0.087274
1.668;0.0872758
1.67;0.0872783
1.672;0.0872805
1.674;0.0872818
