1;0.0145591
1.002;0.0183183
1.004;0.0178244
1.006;0.0177629
1.008;0.0177356
1.01;0.0176929
1.012;0.0176536
1.014;0.0176284
1.016;0.0176054
1.018;0.0175763
1.02;0.0175468
1.022;0.0175183
1.024;0.0174929
1.026;0.0174699
1.028;0.0174486
1.03;0.0174291
1.032;0.0174117
1.034;0.0173954
1.036;0.0173782
1.038;0.0173595
1.04;0.0173405
1.042;0.0173229
1.044;0.0173081
1.046;0.0172952
1.048;0.0172822
1.05;0.0172684
1.052;0.0172551
1.054;0.0172449
1.056;0.0172392
1.058;0.0172362
1.06;0.0172323
1.062;0.0172244
1.064;0.017211
1.066;0.017193
1.068;0.0171722
1.07;0.0171509
1.072;0.0171308
1.074;0.0171125
1.076;0.0170958
1.078;0.0170804
1.08;0.0170657
1.082;0.0170519
1.084;0.0170396
1.086;0.0170292
1.088;0.0170204
1.09;0.0170121
1.092;0.0170034
1.094;0.0169936
1.096;0.0169829
1.098;0.0169721
1.1;0.016962
1.102;0.0169527
1.104;0.0169439
1.106;0.016935
1.108;0.0169254
1.11;0.016915
1.112;0.0169037
1.114;0.0168917
1.116;0.0168794
1.118;0.0168671
1.12;0.0168553
1.122;0.0168441
1.124;0.0168336
1.126;0.0168239
1.128;0.0168146
1.13;0.0168056
1.132;0.0167967
1.134;0.0167878
1.136;0.0167791
1.138;0.0167705
1.14;0.0167619
1.142;0.0167529
1.144;0.016744
1.146;0.0167354
1.148;0.0167275
1.15;0.0167208
1.152;0.0167163
1.154;0.0167143
1.156;0.0167138
1.158;0.0167126
1.16;0.0167084
1.162;0.0167
1.164;0.0166877
1.166;0.0166728
1.168;0.0166571
1.17;0.0166428
1.172;0.0166317
1.174;0.0166248
1.176;0.0166214
1.178;0.0166197
1.18;0.0166178
1.182;0.0166146
1.184;0.0166099
1.186;0.0166043
1.188;0.0165989
1.19;0.0165941
1.192;0.0165902
1.194;0.0165871
1.196;0.0165844
1.198;0.0165818
1.2;0.0165787
1.202;0.0165744
1.204;0.0165687
1.206;0.0165618
1.208;0.0165542
1.21;0.0165464
1.212;0.0165389
1.214;0.0165318
1.216;0.0165254
1.218;0.0165198
1.22;0.0165148
1.222;0.01651
1.224;0.0165044
1.226;0.0164976
1.228;0.01649
1.23;0.0164827
1.232;0.0164771
1.234;0.0164749
1.236;0.0164773
1.238;0.016481
1.24;0.0164834
1.242;0.0164832
1.244;0.0164784
1.246;0.0164696
1.248;0.0164587
1.25;0.0164477
1.252;0.016438
1.254;0.0164306
1.256;0.0164266
1.258;0.0164269
1.26;0.0164309
1.262;0.0164349
1.264;0.0164368
1.266;0.0164361
1.268;0.0164317
1.27;0.0164242
1.272;0.0164149
1.274;0.0164054
1.276;0.0163969
1.278;0.0163906
1.28;0.016387
1.282;0.0163856
1.284;0.0163854
1.286;0.0163851
1.288;0.0163842
1.29;0.0163823
1.292;0.0163794
1.294;0.0163759
1.296;0.0163719
1.298;0.0163677
1.3;0.0163631
1.302;0.0163583
1.304;0.0163535
1.306;0.0163489
1.308;0.016345
1.31;0.016342
1.312;0.0163401
1.314;0.0163392
1.316;0.0163388
1.318;0.0163387
1.32;0.0163384
1.322;0.0163377
1.324;0.0163361
1.326;0.0163334
1.328;0.0163296
1.33;0.0163254
1.332;0.016322
1.334;0.0163201
1.336;0.01632
1.338;0.0163213
1.34;0.0163224
1.342;0.0163226
1.344;0.016322
1.346;0.0163199
1.348;0.0163166
1.35;0.0163131
1.352;0.0163104
1.354;0.0163091
1.356;0.0163088
1.358;0.0163088
1.36;0.0163079
1.362;0.0163054
1.364;0.0163013
1.366;0.0162961
1.368;0.0162908
1.37;0.016286
1.372;0.0162832
1.374;0.0162829
1.376;0.0162839
1.378;0.0162854
1.38;0.0162863
1.382;0.0162858
1.384;0.0162835
1.386;0.0162804
1.388;0.0162783
1.39;0.0162784
1.392;0.0162813
1.394;0.0162872
1.396;0.016293
1.398;0.0162956
1.4;0.0162938
1.402;0.016288
1.404;0.0162802
1.406;0.0162727
1.408;0.0162663
1.41;0.0162626
1.412;0.0162615
1.414;0.016262
1.416;0.0162633
1.418;0.0162645
1.42;0.0162652
1.422;0.0162652
